user_id,search_frequency,avg_session_duration,search_query_complexity,click_through_rate,conversion_rate,brand_loyalty_score,num_preferred_categories,num_peak_hours,prefers_electronics,prefers_clothing,prefers_home,prefers_sports,prefers_books,price_sensitivity_high,price_sensitivity_medium,price_sensitivity_low,engagement_score,activity_intensity,search_frequency_normalized,avg_session_duration_normalized,search_query_complexity_normalized,click_through_rate_normalized,conversion_rate_normalized,brand_loyalty_score_normalized,engagement_score_normalized,activity_intensity_normalized
user_0213,0.35,188.6,1.37,0.474,0.053,0.737,3,3,0,0,1,0,0,0,0,1,0.22139999999999999,0.6600999999999999,0.6976744186046512,0.4766125061546037,0.30000000000000004,0.43011917659804977,0.07946026986506746,0.9212499999999999,0.2169502617801047,0.5487217987217987
user_0214,0.38,193.7,1.35,0.55,0.1,0.75,3,3,0,0,1,0,0,0,0,1,0.28,0.7360599999999999,0.7674418604651163,0.5017232890201871,0.2777777777777778,0.5124593716143012,0.14992503748125938,0.9375,0.3128272251308901,0.6218333718333718
user_0215,0.39,232.3,1.83,0.696,0.087,0.783,3,3,0,1,0,0,0,0,0,1,0.3306,0.90597,0.7906976744186047,0.6917774495322503,0.8111111111111111,0.6706392199349945,0.13043478260869565,0.97875,0.39561518324607337,0.7853719103719106
user_0216,0.23,249.3,1.82,0.455,0.091,0.545,3,3,0,1,0,0,0,0,0,1,0.23660000000000003,0.5733900000000001,0.41860465116279066,0.7754800590841952,0.8,0.40953412784398696,0.136431784107946,0.68125,0.24181937172774878,0.46526334026334043
user_0217,0.3,223.1,1.31,0.625,0.0,0.75,3,3,0,0,1,0,0,0,0,1,0.25,0.6692999999999999,0.5813953488372093,0.6464795667159037,0.2333333333333333,0.5937161430119177,0.0,0.9375,0.2637434554973822,0.5575768075768076
user_0218,0.27,265.0,1.92,0.692,0.231,0.615,3,3,0,1,0,0,0,0,0,1,0.4154,0.7155000000000001,0.5116279069767442,0.8527818808468736,0.911111111111111,0.666305525460455,0.34632683658170915,0.7687499999999999,0.5343586387434556,0.6020443520443522
user_0219,0.21,238.0,1.91,0.364,0.0,0.545,3,3,0,1,0,0,0,0,0,1,0.1456,0.49979999999999997,0.3720930232558139,0.7198424421467258,0.8999999999999999,0.31094257854821233,0.0,0.68125,0.09293193717277488,0.3944328944328944
user_0220,0.25,175.6,2.0,0.643,0.071,0.714,3,3,0,0,0,1,0,0,0,1,0.2998,0.439,0.4651162790697675,0.41260462826194,1.0,0.6132177681473456,0.10644677661169413,0.8925,0.3452225130890053,0.33591283591283594
user_0221,0.21,176.0,1.42,0.75,0.083,0.583,3,3,1,0,0,0,0,0,0,1,0.34980000000000006,0.3696,0.3720930232558139,0.4145741014278681,0.3555555555555554,0.7291440953412784,0.12443778110944528,0.7287499999999999,0.4270287958115185,0.2691152691152691
user_0222,0.17,144.0,1.67,0.667,0.111,0.444,3,3,1,1,1,0,0,1,0,0,0.33340000000000003,0.24480000000000002,0.2790697674418605,0.25701624815361895,0.6333333333333332,0.639219934994583,0.1664167916041979,0.5549999999999999,0.40019633507853414,0.14899514899514904
user_0223,0.12,132.2,1.5,0.667,0.0,0.333,3,3,1,0,0,0,0,0,0,1,0.26680000000000004,0.15863999999999998,0.1627906976744186,0.19891678975873953,0.44444444444444436,0.639219934994583,0.0,0.41625,0.2912303664921467,0.06606606606606605
user_0224,0.22,135.5,2.0,0.615,0.077,0.692,3,3,0,0,0,1,0,0,0,1,0.2922,0.2981,0.3953488372093023,0.21516494337764652,1.0,0.5828819068255688,0.11544227886056971,0.8649999999999999,0.3327879581151833,0.2002964502964503
user_0225,0.33,136.0,2.0,0.8,0.2,0.733,3,3,0,0,0,1,0,0,0,1,0.44000000000000006,0.44880000000000003,0.6511627906976745,0.21762678483505668,1.0,0.7833152762730228,0.29985007496251875,0.9162499999999999,0.5746073298429321,0.3453453453453454
user_0226,0.31,226.4,1.71,0.714,0.214,0.643,3,3,0,1,0,0,0,0,0,1,0.41400000000000003,0.70184,0.6046511627906977,0.6627277203348106,0.6777777777777777,0.6901408450704225,0.320839580209895,0.80375,0.5320680628272252,0.588896588896589
user_0227,0.2,150.5,2.0,0.727,0.0,0.727,3,3,0,0,0,1,0,0,0,1,0.2908,0.301,0.34883720930232565,0.2890201870999508,1.0,0.704225352112676,0.0,0.90875,0.3304973821989529,0.2030877030877031
user_0228,0.28,202.1,1.31,0.438,0.125,0.688,3,3,0,0,1,0,0,0,0,1,0.25020000000000003,0.56588,0.5348837209302326,0.5430822255046776,0.2333333333333333,0.3911159263271939,0.1874062968515742,0.8599999999999999,0.2640706806282723,0.45803495803495814
user_0229,0.22,175.6,1.58,0.667,0.167,0.5,3,3,1,0,0,0,0,0,0,1,0.36700000000000005,0.38632,0.3953488372093023,0.41260462826194,0.5333333333333333,0.639219934994583,0.25037481259370314,0.625,0.45517015706806296,0.2852082852082853
user_0230,0.29,237.2,1.81,0.562,0.125,0.688,3,3,0,1,0,0,0,0,0,1,0.2998,0.6878799999999999,0.5581395348837209,0.7159034958148696,0.788888888888889,0.5254604550379198,0.1874062968515742,0.8599999999999999,0.3452225130890053,0.5754600754600755
user_0231,0.24,145.8,2.0,0.714,0.071,0.714,3,3,0,0,0,1,0,0,0,1,0.3282,0.34992000000000006,0.4418604651162791,0.26587887740029553,1.0,0.6901408450704225,0.10644677661169413,0.8925,0.3916884816753927,0.25017325017325026
user_0232,0.25,237.6,1.86,0.786,0.0,0.643,3,3,0,1,0,0,0,0,0,1,0.3144,0.594,0.4651162790697675,0.7178729689807978,0.8444444444444446,0.7681473456121344,0.0,0.80375,0.36910994764397914,0.48510048510048515
user_0233,0.18,120.9,1.5,0.5,0.2,0.6,3,3,1,1,1,0,0,1,0,0,0.32,0.21762,0.3023255813953489,0.14327917282127037,0.44444444444444436,0.45828819068255683,0.29985007496251875,0.7499999999999999,0.3782722513089006,0.12283437283437286
user_0234,0.13,234.7,2.0,0.429,0.286,0.571,3,3,0,1,0,0,0,0,0,1,0.34319999999999995,0.30511,0.18604651162790697,0.7035942885278188,1.0,0.3813651137594799,0.42878560719640174,0.7137499999999999,0.41623036649214656,0.20704358204358206
user_0235,0.29,127.2,1.56,0.688,0.125,0.688,3,3,1,1,1,0,0,1,0,0,0.3502,0.36888,0.5581395348837209,0.17429837518463817,0.5111111111111111,0.6619718309859155,0.1874062968515742,0.8599999999999999,0.4276832460732985,0.26842226842226846
user_0236,0.36,208.4,1.5,0.611,0.111,0.722,3,3,0,0,1,0,0,0,0,1,0.311,0.75024,0.7209302325581396,0.5741014278680454,0.44444444444444436,0.5785482123510293,0.1664167916041979,0.9025,0.3635471204188482,0.6354816354816356
user_0237,0.25,166.5,2.0,0.538,0.154,0.692,3,3,0,0,0,1,0,0,0,1,0.30760000000000004,0.41625,0.4651162790697675,0.3677991137370754,1.0,0.49945828819068255,0.23088455772113942,0.8649999999999999,0.3579842931937174,0.3140159390159391
user_0238,0.27,259.2,1.7,0.5,0.0,0.5,3,3,0,1,0,0,0,0,0,1,0.2,0.6998399999999999,0.5116279069767442,0.8242245199409158,0.6666666666666666,0.45828819068255683,0.0,0.625,0.18193717277486912,0.586971586971587
user_0239,0.18,222.8,1.88,0.875,0.125,0.375,3,3,0,1,0,0,0,0,0,1,0.42500000000000004,0.40104,0.3023255813953489,0.6450024618414575,0.8666666666666666,0.8645720476706392,0.1874062968515742,0.46875,0.5500654450261782,0.2993762993762994
user_0240,0.32,218.4,1.68,0.684,0.0,0.737,3,3,0,1,0,0,0,0,0,1,0.2736,0.6988800000000001,0.627906976744186,0.6233382570162483,0.6444444444444444,0.657638136511376,0.0,0.9212499999999999,0.30235602094240843,0.5860475860475862
user_0241,0.18,173.9,1.5,0.8,0.1,0.4,3,3,1,0,0,0,0,0,0,1,0.38000000000000006,0.31302,0.3023255813953489,0.40423436730674556,0.44444444444444436,0.7833152762730228,0.14992503748125938,0.5,0.47643979057591634,0.2146569646569647
user_0242,0.21,196.4,2.0,0.667,0.333,0.667,3,3,0,0,0,1,0,0,0,1,0.4666,0.41244,0.3720930232558139,0.515017232890202,1.0,0.639219934994583,0.4992503748125937,0.83375,0.618128272251309,0.31034881034881034
user_0243,0.3,169.5,1.55,0.727,0.0,0.636,3,3,1,0,0,0,0,0,0,1,0.2908,0.5085000000000001,0.5813953488372093,0.38257016248153625,0.5,0.704225352112676,0.0,0.7949999999999999,0.3304973821989529,0.40280665280665295
user_0244,0.17,223.6,1.22,0.444,0.0,0.667,3,3,0,0,1,0,0,0,0,1,0.1776,0.38012,0.2790697674418605,0.6489414081733138,0.13333333333333322,0.39761646803900325,0.0,0.83375,0.14528795811518327,0.27924077924077934
user_0245,0.14,180.1,2.0,0.625,0.25,0.625,3,3,1,0,0,0,0,0,0,1,0.4,0.25214000000000003,0.2093023255813954,0.4347612013786313,1.0,0.5937161430119177,0.3748125937031484,0.78125,0.5091623036649215,0.1560599060599061
user_0246,0.25,131.9,1.5,0.571,0.071,0.714,3,3,1,1,1,0,0,1,0,0,0.27099999999999996,0.32975,0.4651162790697675,0.19743968488429353,0.44444444444444436,0.5352112676056338,0.10644677661169413,0.8925,0.29810209424083767,0.23075960575960577
user_0247,0.29,241.3,1.92,0.538,0.0,0.692,3,3,0,1,0,0,0,0,0,1,0.21520000000000003,0.69977,0.5581395348837209,0.7360905957656328,0.911111111111111,0.49945828819068255,0.0,0.8649999999999999,0.2068062827225131,0.586904211904212
user_0248,0.1,183.2,2.0,0.5,0.5,0.25,3,3,0,0,0,1,0,0,0,1,0.5,0.1832,0.11627906976744187,0.45002461841457414,1.0,0.45828819068255683,0.7496251874062968,0.3125,0.6727748691099477,0.08970508970508972
user_0249,0.25,117.3,1.5,0.5,0.071,0.643,3,3,1,1,1,0,0,1,0,0,0.2426,0.29325,0.4651162790697675,0.1255539143279173,0.44444444444444436,0.45828819068255683,0.10644677661169413,0.80375,0.25163612565445026,0.19562832062832067
user_0250,0.22,128.2,1.42,0.583,0.083,0.583,3,3,1,1,1,0,0,1,0,0,0.283,0.28203999999999996,0.3953488372093023,0.17922205809945838,0.3555555555555554,0.5482123510292524,0.12443778110944528,0.7287499999999999,0.31773560209424084,0.18483868483868482
user_0251,0.21,100.0,1.6,0.6,0.0,0.5,3,3,1,1,1,0,0,1,0,0,0.24,0.21,0.3720930232558139,0.04037419990152636,0.5555555555555556,0.5666305525460456,0.0,0.625,0.2473821989528796,0.1155001155001155
user_0252,0.2,196.2,1.5,0.75,0.25,0.5,3,3,1,0,0,0,0,0,0,1,0.45000000000000007,0.3924,0.34883720930232565,0.5140324963072379,0.44444444444444436,0.7291440953412784,0.3748125937031484,0.625,0.5909685863874348,0.2910602910602911
user_0253,0.31,210.8,1.29,0.571,0.071,0.643,3,3,0,0,1,0,0,0,0,1,0.27099999999999996,0.65348,0.6046511627906977,0.5859182668636141,0.21111111111111108,0.5352112676056338,0.10644677661169413,0.80375,0.29810209424083767,0.5423500423500424
user_0254,0.16,179.9,1.67,0.556,0.0,0.333,3,3,1,0,0,0,0,0,0,1,0.22240000000000004,0.28784000000000004,0.2558139534883721,0.4337764647956673,0.6333333333333332,0.5189599133261106,0.0,0.41625,0.21858638743455508,0.1904211904211905
user_0255,0.21,255.8,1.89,0.444,0.111,0.444,3,3,0,1,0,0,0,0,0,1,0.2442,0.53718,0.3720930232558139,0.807483998030527,0.8777777777777777,0.39761646803900325,0.1664167916041979,0.5549999999999999,0.25425392670157065,0.4304111804111805
user_0256,0.3,146.6,1.31,0.562,0.125,0.688,3,3,1,1,1,0,0,1,0,0,0.2998,0.43979999999999997,0.5813953488372093,0.2698178237321517,0.2333333333333333,0.5254604550379198,0.1874062968515742,0.8599999999999999,0.3452225130890053,0.3366828366828367
user_0257,0.25,197.5,1.69,0.615,0.0,0.692,3,3,0,0,1,0,0,0,0,1,0.246,0.49375,0.4651162790697675,0.5204332840965042,0.6555555555555554,0.5828819068255688,0.0,0.8649999999999999,0.25719895287958117,0.3886097636097637
user_0258,0.18,176.5,1.62,0.75,0.0,0.5,3,3,1,0,0,0,0,0,0,1,0.30000000000000004,0.3177,0.3023255813953489,0.4170359428852783,0.5777777777777778,0.7291440953412784,0.0,0.625,0.3455497382198954,0.21916146916146917
user_0259,0.25,130.7,2.0,0.667,0.0,0.733,3,3,0,0,0,1,0,0,0,1,0.26680000000000004,0.32675,0.4651162790697675,0.1915312653865091,1.0,0.639219934994583,0.0,0.9162499999999999,0.2912303664921467,0.22787210287210288
user_0260,0.25,143.5,2.0,0.467,0.2,0.733,3,3,0,0,0,1,0,0,0,1,0.3068,0.35875,0.4651162790697675,0.2545544066962088,1.0,0.4225352112676056,0.29985007496251875,0.9162499999999999,0.35667539267015713,0.25867213367213376
user_0261,0.28,99.2,1.44,0.333,0.111,0.444,3,3,1,1,1,0,0,1,0,0,0.1998,0.27776,0.5348837209302326,0.036435253569670145,0.37777777777777766,0.27735644637053086,0.1664167916041979,0.5549999999999999,0.18160994764397906,0.18071918071918075
user_0262,0.24,165.7,2.0,0.615,0.154,0.692,3,3,0,0,0,1,0,0,0,1,0.3384,0.3976799999999999,0.4418604651162791,0.36386016740521915,1.0,0.5828819068255688,0.23088455772113942,0.8649999999999999,0.4083769633507853,0.29614229614229615
user_0263,0.18,199.1,1.67,0.222,0.111,0.556,3,3,0,1,0,0,0,0,0,1,0.15539999999999998,0.35838000000000003,0.3023255813953489,0.5283111767602168,0.6333333333333332,0.1570964247020585,0.1664167916041979,0.6950000000000001,0.10896596858638741,0.2583160083160084
user_0264,0.24,158.2,2.0,0.75,0.167,0.667,3,3,0,0,0,1,0,0,0,1,0.40020000000000006,0.37967999999999996,0.4418604651162791,0.326932545544067,1.0,0.7291440953412784,0.25037481259370314,0.83375,0.5094895287958117,0.2788172788172788
user_0265,0.24,155.1,2.0,0.538,0.154,0.692,3,3,0,0,0,1,0,0,0,1,0.30760000000000004,0.37223999999999996,0.4418604651162791,0.3116691285081241,1.0,0.49945828819068255,0.23088455772113942,0.8649999999999999,0.3579842931937174,0.2716562716562716
user_0266,0.35,172.2,1.88,0.875,0.062,0.688,3,3,1,0,0,0,0,0,0,1,0.38720000000000004,0.6026999999999999,0.6976744186046512,0.395864106351551,0.8666666666666666,0.8645720476706392,0.0929535232383808,0.8599999999999999,0.4882198952879582,0.49347424347424346
user_0267,0.19,262.5,1.82,0.364,0.0,0.545,3,3,0,1,0,0,0,0,0,1,0.1456,0.49875,0.32558139534883723,0.8404726735598228,0.8,0.31094257854821233,0.0,0.68125,0.09293193717277488,0.3934222684222685
user_0268,0.21,188.8,1.67,0.917,0.25,0.5,3,3,1,0,0,0,0,0,0,1,0.5168,0.39648000000000005,0.3720930232558139,0.4775972427375679,0.6333333333333332,0.9100758396533045,0.3748125937031484,0.625,0.7002617801047122,0.2949872949872951
user_0269,0.22,104.8,1.1,0.4,0.0,0.6,3,3,1,1,1,0,0,1,0,0,0.16000000000000003,0.23056000000000001,0.3953488372093023,0.06400787789266373,0.0,0.34994582881906827,0.0,0.7499999999999999,0.11649214659685869,0.13528913528913533
user_0270,0.18,277.6,1.89,0.778,0.0,0.444,3,3,0,1,0,0,0,0,0,1,0.31120000000000003,0.49968,0.3023255813953489,0.9148202855736093,0.8777777777777777,0.7594799566630553,0.0,0.5549999999999999,0.3638743455497383,0.3943173943173944
user_0271,0.22,158.1,1.55,0.455,0.0,0.545,3,3,1,1,1,0,0,1,0,0,0.18200000000000002,0.34781999999999996,0.3953488372093023,0.32644017725258495,0.5,0.40953412784398696,0.0,0.68125,0.15248691099476444,0.24815199815199812
user_0272,0.27,210.9,1.5,0.5,0.214,0.643,3,3,1,0,0,0,0,0,0,1,0.3284,0.5694300000000001,0.5116279069767442,0.5864106351550962,0.44444444444444436,0.45828819068255683,0.320839580209895,0.80375,0.3920157068062828,0.46145183645183663
user_0273,0.24,226.8,1.77,0.462,0.077,0.692,3,3,0,1,0,0,0,0,0,1,0.231,0.54432,0.4418604651162791,0.6646971935007386,0.7444444444444445,0.4171180931744312,0.11544227886056971,0.8649999999999999,0.23265706806282724,0.4372834372834374
user_0274,0.29,142.9,1.42,0.417,0.083,0.583,3,3,1,1,1,0,0,1,0,0,0.21660000000000001,0.41440999999999995,0.5581395348837209,0.25160019694731667,0.3555555555555554,0.3683640303358613,0.12443778110944528,0.7287499999999999,0.2090968586387435,0.31224493724493724
user_0275,0.23,234.2,1.58,0.833,0.0,0.667,3,3,0,1,0,0,0,0,0,1,0.3332,0.53866,0.41860465116279066,0.7011324470704087,0.5333333333333333,0.8190682556879739,0.0,0.83375,0.399869109947644,0.43183568183568194
user_0276,0.26,175.7,1.43,0.571,0.071,0.571,3,3,1,0,0,0,0,0,0,1,0.27099999999999996,0.45681999999999995,0.48837209302325585,0.41309699655342197,0.36666666666666653,0.5352112676056338,0.10644677661169413,0.7137499999999999,0.29810209424083767,0.353064603064603
user_0277,0.24,232.4,1.73,0.727,0.273,0.636,3,3,0,1,0,0,0,0,0,1,0.4546,0.5577599999999999,0.4418604651162791,0.6922698178237324,0.7,0.704225352112676,0.40929535232383807,0.7949999999999999,0.5984947643979058,0.4502194502194502
user_0278,0.29,208.8,1.58,0.5,0.167,0.5,3,3,1,0,0,0,0,0,0,1,0.3002,0.60552,0.5581395348837209,0.5760709010339736,0.5333333333333333,0.45828819068255683,0.25037481259370314,0.625,0.34587696335078544,0.4961884961884962
user_0279,0.2,244.0,2.0,0.667,0.0,0.556,3,3,0,1,0,0,0,0,0,1,0.26680000000000004,0.48800000000000004,0.34883720930232565,0.7493845396356476,1.0,0.639219934994583,0.0,0.6950000000000001,0.2912303664921467,0.38307538307538314
user_0280,0.18,220.9,1.44,0.889,0.333,0.444,3,3,1,0,0,0,0,0,0,1,0.5554,0.39762000000000003,0.3023255813953489,0.6356474643032991,0.37777777777777766,0.8797399783315276,0.4992503748125937,0.5549999999999999,0.7634162303664922,0.2960845460845461
user_0281,0.3,190.9,1.29,0.857,0.0,0.643,3,3,1,0,0,0,0,0,0,1,0.3428,0.5727,0.5813953488372093,0.4879369768586904,0.21111111111111108,0.8450704225352113,0.0,0.80375,0.41557591623036655,0.46459921459921466
user_0282,0.25,223.6,1.87,0.6,0.0,0.667,3,3,0,1,0,0,0,0,0,1,0.24,0.5589999999999999,0.4651162790697675,0.6489414081733138,0.8555555555555556,0.5666305525460456,0.0,0.83375,0.2473821989528796,0.45141295141295146
user_0283,0.26,182.5,2.0,0.818,0.182,0.727,3,3,0,0,0,1,0,0,0,1,0.4364,0.47450000000000003,0.48837209302325585,0.4465780403742,1.0,0.8028169014084506,0.272863568215892,0.90875,0.568717277486911,0.3700816200816202
user_0284,0.27,255.6,1.82,0.636,0.182,0.545,3,3,0,1,0,0,0,0,0,1,0.36360000000000003,0.69012,0.5116279069767442,0.806499261447563,0.8,0.6056338028169015,0.272863568215892,0.68125,0.44960732984293206,0.5776160776160777
user_0285,0.26,181.3,1.36,0.571,0.0,0.643,3,3,0,0,1,0,0,0,0,1,0.2284,0.4713800000000001,0.48837209302325585,0.4406696208764157,0.2888888888888889,0.5352112676056338,0.0,0.80375,0.22840314136125656,0.36707861707861716
user_0286,0.33,169.7,2.0,0.75,0.125,0.75,3,3,0,0,0,1,0,0,0,1,0.37500000000000006,0.56001,0.6511627906976745,0.38355489906450024,1.0,0.7291440953412784,0.1874062968515742,0.9375,0.46825916230366504,0.4523850773850775
user_0287,0.19,177.0,1.6,0.6,0.2,0.4,3,3,1,0,0,0,0,0,0,1,0.36,0.33630000000000004,0.32558139534883723,0.4194977843426884,0.5555555555555556,0.5666305525460456,0.29985007496251875,0.5,0.44371727748691103,0.23706398706398712
user_0288,0.3,125.2,1.42,0.333,0.167,0.583,3,3,1,1,1,0,0,1,0,0,0.2334,0.37560000000000004,0.5813953488372093,0.1644510093549976,0.3555555555555554,0.27735644637053086,0.25037481259370314,0.7287499999999999,0.23658376963350788,0.274890274890275
user_0289,0.27,234.3,1.5,0.583,0.083,0.583,3,3,0,0,1,0,0,0,0,1,0.283,0.6326100000000001,0.5116279069767442,0.7016248153618908,0.44444444444444436,0.5482123510292524,0.12443778110944528,0.7287499999999999,0.31773560209424084,0.5222626472626475
user_0290,0.27,222.2,1.73,0.733,0.133,0.733,3,3,0,1,0,0,0,0,0,1,0.373,0.59994,0.5116279069767442,0.6420482520925652,0.7,0.7107258938244854,0.19940029985007496,0.9162499999999999,0.4649869109947644,0.49081774081774093
user_0291,0.28,231.5,1.88,0.625,0.125,0.688,3,3,0,1,0,0,0,0,0,1,0.325,0.6482000000000001,0.5348837209302326,0.687838503200394,0.8666666666666666,0.5937161430119177,0.1874062968515742,0.8599999999999999,0.3864528795811519,0.5372680372680375
user_0292,0.22,238.5,1.91,0.636,0.0,0.545,3,3,0,1,0,0,0,0,0,1,0.2544,0.5246999999999999,0.3953488372093023,0.722304283604136,0.8999999999999999,0.6056338028169015,0.0,0.68125,0.27094240837696343,0.4183991683991684
user_0293,0.24,148.5,2.0,0.538,0.077,0.692,3,3,0,0,0,1,0,0,0,1,0.2614,0.3564,0.4418604651162791,0.27917282127031023,1.0,0.49945828819068255,0.11544227886056971,0.8649999999999999,0.28239528795811525,0.2564102564102564
user_0294,0.16,214.6,1.44,0.667,0.111,0.444,3,3,1,0,0,0,0,0,0,1,0.33340000000000003,0.34336,0.2558139534883721,0.6046282619399311,0.37777777777777766,0.639219934994583,0.1664167916041979,0.5549999999999999,0.40019633507853414,0.2438592438592439
user_0295,0.23,113.3,1.36,0.636,0.091,0.545,3,3,1,1,1,0,0,1,0,0,0.309,0.26059,0.41860465116279066,0.10585918266863616,0.2888888888888889,0.6056338028169015,0.136431784107946,0.68125,0.36027486910994766,0.1641930391930392
user_0296,0.29,207.3,1.31,0.5,0.125,0.688,3,3,0,0,1,0,0,0,0,1,0.275,0.60117,0.5581395348837209,0.5686853766617431,0.2333333333333333,0.45828819068255683,0.1874062968515742,0.8599999999999999,0.3046465968586388,0.49200161700161704
user_0297,0.16,238.5,1.75,0.75,0.0,0.625,3,3,0,1,0,0,0,0,0,1,0.30000000000000004,0.38160000000000005,0.2558139534883721,0.722304283604136,0.7222222222222222,0.7291440953412784,0.0,0.78125,0.3455497382198954,0.2806652806652808
user_0298,0.29,172.8,1.65,0.647,0.176,0.647,3,3,1,0,0,0,0,0,0,1,0.3644,0.50112,0.5581395348837209,0.39881831610044327,0.6111111111111109,0.6175514626218852,0.26386806596701645,0.80875,0.4509162303664922,0.3957033957033958
user_0299,0.25,219.5,1.54,0.769,0.154,0.615,3,3,0,1,0,0,0,0,0,1,0.4,0.54875,0.4651162790697675,0.6287543082225506,0.4888888888888889,0.7497291440953413,0.23088455772113942,0.7687499999999999,0.5091623036649215,0.4415473165473166
user_0300,0.3,157.9,2.0,0.6,0.133,0.733,3,3,0,0,0,1,0,0,0,1,0.3198,0.47369999999999995,0.5813953488372093,0.32545544066962095,1.0,0.5666305525460456,0.19940029985007496,0.9162499999999999,0.37794502617801046,0.36931161931161927
user_0301,0.17,247.8,1.88,0.25,0.125,0.375,3,3,0,1,0,0,0,0,0,1,0.175,0.42126,0.2790697674418605,0.7680945347119646,0.8666666666666666,0.1874322860238353,0.1874062968515742,0.46875,0.14103403141361254,0.31883806883806887
user_0302,0.19,157.9,1.4,0.7,0.0,0.5,3,3,1,0,0,0,0,0,0,1,0.27999999999999997,0.30001,0.32558139534883723,0.32545544066962095,0.33333333333333315,0.6749729144095341,0.0,0.625,0.31282722513089006,0.20213482713482717
user_0303,0.24,245.3,1.62,0.692,0.154,0.692,3,3,0,1,0,0,0,0,0,1,0.3692,0.58872,0.4418604651162791,0.755785327424914,0.5777777777777778,0.666305525460455,0.23088455772113942,0.8649999999999999,0.4587696335078534,0.48001848001848013
user_0304,0.11,169.0,1.25,0.75,0.5,0.25,2,3,0,0,1,0,0,0,0,1,0.6000000000000001,0.1859,0.13953488372093023,0.3801083210241261,0.16666666666666657,0.7291440953412784,0.7496251874062968,0.3125,0.836387434554974,0.09230384230384232
user_0305,0.21,220.5,1.82,0.545,0.273,0.545,3,3,0,1,0,0,0,0,0,1,0.38180000000000003,0.46305,0.3720930232558139,0.6336779911373708,0.8,0.5070422535211268,0.40929535232383807,0.68125,0.4793848167539268,0.3590609840609841
user_0306,0.27,182.8,1.33,0.667,0.25,0.583,3,3,0,0,1,0,0,0,0,1,0.41680000000000006,0.4935600000000001,0.5116279069767442,0.44805514524864615,0.25555555555555554,0.639219934994583,0.3748125937031484,0.7287499999999999,0.536649214659686,0.3884268884268886
user_0307,0.26,183.9,1.53,0.6,0.133,0.6,3,3,1,0,0,0,0,0,0,1,0.3198,0.47814,0.48837209302325585,0.45347119645494843,0.47777777777777775,0.5666305525460456,0.19940029985007496,0.7499999999999999,0.37794502617801046,0.3735851235851237
user_0308,0.18,196.3,1.44,0.444,0.333,0.333,3,3,1,0,0,0,0,0,0,1,0.3774,0.35334000000000004,0.3023255813953489,0.51452486459872,0.37777777777777766,0.39761646803900325,0.4992503748125937,0.41625,0.47218586387434563,0.2534650034650035
user_0309,0.22,151.8,1.75,0.583,0.083,0.583,3,3,1,0,0,0,0,0,0,1,0.283,0.33396000000000003,0.3953488372093023,0.29542097488921726,0.7222222222222222,0.5482123510292524,0.12443778110944528,0.7287499999999999,0.31773560209424084,0.23481173481173487
user_0310,0.25,120.5,1.5,0.357,0.143,0.643,3,3,1,1,1,0,0,1,0,0,0.2286,0.30125,0.4651162790697675,0.14130969965534224,0.44444444444444436,0.3033586132177681,0.21439280359820087,0.80375,0.22873036649214656,0.20332832832832837
user_0311,0.3,112.0,1.2,0.533,0.067,0.733,3,3,1,1,1,0,0,1,0,0,0.2534,0.336,0.5813953488372093,0.0994583948793698,0.11111111111111098,0.49404117009750814,0.10044977511244378,0.9162499999999999,0.26930628272251317,0.23677523677523682
user_0312,0.38,202.1,1.44,0.438,0.125,0.688,3,3,0,0,1,0,0,0,0,1,0.25020000000000003,0.76798,0.7674418604651163,0.5430822255046776,0.37777777777777766,0.3911159263271939,0.1874062968515742,0.8599999999999999,0.2640706806282723,0.6525564025564027
user_0313,0.23,162.5,1.69,0.846,0.231,0.615,3,3,1,0,0,0,0,0,0,1,0.47700000000000004,0.37375,0.41860465116279066,0.34810438207779426,0.6555555555555554,0.8331527627302275,0.34632683658170915,0.7687499999999999,0.6351439790575917,0.2731096481096482
user_0314,0.21,153.5,1.27,0.727,0.273,0.636,3,3,1,0,0,0,0,0,0,1,0.4546,0.32234999999999997,0.3720930232558139,0.3037912358444117,0.18888888888888883,0.704225352112676,0.40929535232383807,0.7949999999999999,0.5984947643979058,0.22363709863709863
user_0315,0.24,159.0,2.0,0.462,0.231,0.692,3,3,0,0,0,1,0,0,0,1,0.3234,0.38159999999999994,0.4418604651162791,0.33087149187592324,1.0,0.4171180931744312,0.34632683658170915,0.8649999999999999,0.3838350785340315,0.2806652806652807
user_0316,0.25,224.2,1.47,0.467,0.133,0.667,3,3,0,0,1,0,0,0,0,1,0.2666,0.5605,0.4651162790697675,0.6518956179222059,0.41111111111111104,0.4225352112676056,0.19940029985007496,0.83375,0.29090314136125656,0.45285670285670293
user_0317,0.18,140.4,2.0,0.7,0.0,0.6,3,3,0,0,0,1,0,0,0,1,0.27999999999999997,0.25272,0.3023255813953489,0.23929098966026596,1.0,0.6749729144095341,0.0,0.7499999999999999,0.31282722513089006,0.15661815661815665
user_0318,0.24,241.6,1.43,0.429,0.0,0.643,3,3,0,0,1,0,0,0,0,1,0.1716,0.5798399999999999,0.4418604651162791,0.7375677006400789,0.36666666666666653,0.3813651137594799,0.0,0.80375,0.1354712041884817,0.47147147147147145
