store_id,store_name,country,cohort_month,first_order_date,activity_week,orders_count,week_number
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-06-17,6,24
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-06-24,6,25
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-07-01,2,26
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-07-08,8,27
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-07-15,4,28
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-07-22,5,29
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-07-29,7,30
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-08-05,6,31
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-08-12,8,32
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-08-19,6,33
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-08-26,13,34
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-09-02,6,35
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-09-09,7,36
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-09-16,4,37
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-09-23,2,38
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-09-30,10,39
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-10-07,3,40
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-10-14,8,41
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-10-21,5,42
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-10-28,8,43
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-11-04,13,44
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-11-11,8,45
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-11-18,11,46
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-11-25,9,47
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-12-02,9,48
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-12-09,8,49
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-12-16,17,50
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-12-23,5,51
159,store-belgium-4,Belgium,2024-08-01,2024-01-01,2024-12-30,1,52
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-01-01,10,0
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-01-08,4,1
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-01-15,5,2
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-01-22,7,3
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-01-29,4,4
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-02-05,6,5
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-02-12,5,6
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-02-19,5,7
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-02-26,6,8
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-03-04,5,9
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-03-11,9,10
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-03-18,6,11
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-03-25,7,12
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-04-01,9,13
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-04-08,7,14
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-04-15,4,15
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-04-22,6,16
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-04-29,6,17
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-05-06,8,18
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-05-13,2,19
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-05-20,7,20
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-05-27,8,21
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-06-03,9,22
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-06-10,6,23
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-06-17,9,24
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-06-24,6,25
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-07-01,8,26
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-07-08,3,27
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-07-15,8,28
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-07-22,7,29
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-07-29,11,30
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-08-05,4,31
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-08-12,8,32
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-08-19,2,33
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-08-26,4,34
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-09-02,7,35
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-09-09,9,36
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-09-16,6,37
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-09-23,11,38
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-09-30,6,39
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-10-07,5,40
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-10-14,6,41
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-10-21,6,42
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-10-28,8,43
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-11-04,10,44
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-11-11,14,45
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-11-18,7,46
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-11-25,9,47
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-12-02,8,48
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-12-09,16,49
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-12-16,7,50
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-12-23,9,51
160,store-belgium-5,Belgium,2024-08-01,2024-01-01,2024-12-30,2,52
121,store-france-1,France,2024-09-01,2024-01-01,2024-01-01,5,0
121,store-france-1,France,2024-09-01,2024-01-01,2024-01-08,4,1
121,store-france-1,France,2024-09-01,2024-01-01,2024-01-15,4,2
121,store-france-1,France,2024-09-01,2024-01-01,2024-01-22,5,3
121,store-france-1,France,2024-09-01,2024-01-01,2024-01-29,8,4
121,store-france-1,France,2024-09-01,2024-01-01,2024-02-05,4,5
121,store-france-1,France,2024-09-01,2024-01-01,2024-02-12,13,6
121,store-france-1,France,2024-09-01,2024-01-01,2024-02-19,4,7
121,store-france-1,France,2024-09-01,2024-01-01,2024-02-26,5,8
121,store-france-1,France,2024-09-01,2024-01-01,2024-03-04,10,9
121,store-france-1,France,2024-09-01,2024-01-01,2024-03-11,7,10
121,store-france-1,France,2024-09-01,2024-01-01,2024-03-18,8,11
121,store-france-1,France,2024-09-01,2024-01-01,2024-03-25,4,12
121,store-france-1,France,2024-09-01,2024-01-01,2024-04-01,4,13
121,store-france-1,France,2024-09-01,2024-01-01,2024-04-08,10,14
121,store-france-1,France,2024-09-01,2024-01-01,2024-04-15,5,15
121,store-france-1,France,2024-09-01,2024-01-01,2024-04-22,7,16
121,store-france-1,France,2024-09-01,2024-01-01,2024-04-29,5,17
121,store-france-1,France,2024-09-01,2024-01-01,2024-05-06,6,18
121,store-france-1,France,2024-09-01,2024-01-01,2024-05-13,5,19
121,store-france-1,France,2024-09-01,2024-01-01,2024-05-20,5,20
121,store-france-1,France,2024-09-01,2024-01-01,2024-05-27,4,21
121,store-france-1,France,2024-09-01,2024-01-01,2024-06-03,6,22
121,store-france-1,France,2024-09-01,2024-01-01,2024-06-10,4,23
121,store-france-1,France,2024-09-01,2024-01-01,2024-06-17,7,24
121,store-france-1,France,2024-09-01,2024-01-01,2024-06-24,7,25
121,store-france-1,France,2024-09-01,2024-01-01,2024-07-01,8,26
121,store-france-1,France,2024-09-01,2024-01-01,2024-07-08,3,27
121,store-france-1,France,2024-09-01,2024-01-01,2024-07-15,6,28
121,store-france-1,France,2024-09-01,2024-01-01,2024-07-22,7,29
121,store-france-1,France,2024-09-01,2024-01-01,2024-07-29,7,30
121,store-france-1,France,2024-09-01,2024-01-01,2024-08-05,1,31
121,store-france-1,France,2024-09-01,2024-01-01,2024-08-12,2,32
121,store-france-1,France,2024-09-01,2024-01-01,2024-08-19,8,33
121,store-france-1,France,2024-09-01,2024-01-01,2024-08-26,12,34
121,store-france-1,France,2024-09-01,2024-01-01,2024-09-02,5,35
121,store-france-1,France,2024-09-01,2024-01-01,2024-09-09,9,36
121,store-france-1,France,2024-09-01,2024-01-01,2024-09-16,7,37
121,store-france-1,France,2024-09-01,2024-01-01,2024-09-23,4,38
121,store-france-1,France,2024-09-01,2024-01-01,2024-09-30,6,39
121,store-france-1,France,2024-09-01,2024-01-01,2024-10-07,6,40
121,store-france-1,France,2024-09-01,2024-01-01,2024-10-14,7,41
121,store-france-1,France,2024-09-01,2024-01-01,2024-10-21,7,42
121,store-france-1,France,2024-09-01,2024-01-01,2024-10-28,11,43
121,store-france-1,France,2024-09-01,2024-01-01,2024-11-04,12,44
121,store-france-1,France,2024-09-01,2024-01-01,2024-11-11,11,45
121,store-france-1,France,2024-09-01,2024-01-01,2024-11-18,13,46
121,store-france-1,France,2024-09-01,2024-01-01,2024-11-25,9,47
121,store-france-1,France,2024-09-01,2024-01-01,2024-12-02,7,48
121,store-france-1,France,2024-09-01,2024-01-01,2024-12-09,6,49
121,store-france-1,France,2024-09-01,2024-01-01,2024-12-16,6,50
121,store-france-1,France,2024-09-01,2024-01-01,2024-12-23,12,51
121,store-france-1,France,2024-09-01,2024-01-01,2024-12-30,3,52
123,store-france-3,France,2024-09-01,2024-01-02,2024-01-01,6,0
123,store-france-3,France,2024-09-01,2024-01-02,2024-01-08,4,1
123,store-france-3,France,2024-09-01,2024-01-02,2024-01-15,7,2
123,store-france-3,France,2024-09-01,2024-01-02,2024-01-22,4,3
123,store-france-3,France,2024-09-01,2024-01-02,2024-01-29,3,4
123,store-france-3,France,2024-09-01,2024-01-02,2024-02-05,3,5
123,store-france-3,France,2024-09-01,2024-01-02,2024-02-12,5,6
123,store-france-3,France,2024-09-01,2024-01-02,2024-02-19,4,7
123,store-france-3,France,2024-09-01,2024-01-02,2024-02-26,4,8
123,store-france-3,France,2024-09-01,2024-01-02,2024-03-04,4,9
123,store-france-3,France,2024-09-01,2024-01-02,2024-03-11,5,10
123,store-france-3,France,2024-09-01,2024-01-02,2024-03-18,12,11
123,store-france-3,France,2024-09-01,2024-01-02,2024-03-25,9,12
123,store-france-3,France,2024-09-01,2024-01-02,2024-04-01,5,13
123,store-france-3,France,2024-09-01,2024-01-02,2024-04-08,3,14
123,store-france-3,France,2024-09-01,2024-01-02,2024-04-15,6,15
123,store-france-3,France,2024-09-01,2024-01-02,2024-04-22,4,16
123,store-france-3,France,2024-09-01,2024-01-02,2024-04-29,7,17
123,store-france-3,France,2024-09-01,2024-01-02,2024-05-06,7,18
123,store-france-3,France,2024-09-01,2024-01-02,2024-05-13,8,19
123,store-france-3,France,2024-09-01,2024-01-02,2024-05-20,9,20
123,store-france-3,France,2024-09-01,2024-01-02,2024-05-27,6,21
123,store-france-3,France,2024-09-01,2024-01-02,2024-06-03,9,22
123,store-france-3,France,2024-09-01,2024-01-02,2024-06-10,6,23
123,store-france-3,France,2024-09-01,2024-01-02,2024-06-17,8,24
123,store-france-3,France,2024-09-01,2024-01-02,2024-06-24,6,25
123,store-france-3,France,2024-09-01,2024-01-02,2024-07-01,8,26
123,store-france-3,France,2024-09-01,2024-01-02,2024-07-08,7,27
123,store-france-3,France,2024-09-01,2024-01-02,2024-07-15,5,28
123,store-france-3,France,2024-09-01,2024-01-02,2024-07-22,4,29
123,store-france-3,France,2024-09-01,2024-01-02,2024-07-29,8,30
123,store-france-3,France,2024-09-01,2024-01-02,2024-08-05,10,31
123,store-france-3,France,2024-09-01,2024-01-02,2024-08-12,9,32
123,store-france-3,France,2024-09-01,2024-01-02,2024-08-19,6,33
123,store-france-3,France,2024-09-01,2024-01-02,2024-08-26,7,34
123,store-france-3,France,2024-09-01,2024-01-02,2024-09-02,7,35
123,store-france-3,France,2024-09-01,2024-01-02,2024-09-09,6,36
123,store-france-3,France,2024-09-01,2024-01-02,2024-09-16,6,37
123,store-france-3,France,2024-09-01,2024-01-02,2024-09-23,6,38
123,store-france-3,France,2024-09-01,2024-01-02,2024-09-30,5,39
123,store-france-3,France,2024-09-01,2024-01-02,2024-10-07,7,40
123,store-france-3,France,2024-09-01,2024-01-02,2024-10-14,6,41
123,store-france-3,France,2024-09-01,2024-01-02,2024-10-21,8,42
123,store-france-3,France,2024-09-01,2024-01-02,2024-10-28,5,43
123,store-france-3,France,2024-09-01,2024-01-02,2024-11-04,13,44
123,store-france-3,France,2024-09-01,2024-01-02,2024-11-11,12,45
123,store-france-3,France,2024-09-01,2024-01-02,2024-11-18,11,46
123,store-france-3,France,2024-09-01,2024-01-02,2024-11-25,16,47
123,store-france-3,France,2024-09-01,2024-01-02,2024-12-02,14,48
123,store-france-3,France,2024-09-01,2024-01-02,2024-12-09,8,49
123,store-france-3,France,2024-09-01,2024-01-02,2024-12-16,8,50
123,store-france-3,France,2024-09-01,2024-01-02,2024-12-23,10,51
123,store-france-3,France,2024-09-01,2024-01-02,2024-12-30,3,52
124,store-france-4,France,2024-09-01,2024-01-03,2024-01-01,1,0
124,store-france-4,France,2024-09-01,2024-01-03,2024-01-08,8,1
124,store-france-4,France,2024-09-01,2024-01-03,2024-01-15,5,2
124,store-france-4,France,2024-09-01,2024-01-03,2024-01-22,8,3
124,store-france-4,France,2024-09-01,2024-01-03,2024-01-29,4,4
124,store-france-4,France,2024-09-01,2024-01-03,2024-02-05,7,5
124,store-france-4,France,2024-09-01,2024-01-03,2024-02-12,5,6
124,store-france-4,France,2024-09-01,2024-01-03,2024-02-19,6,7
124,store-france-4,France,2024-09-01,2024-01-03,2024-02-26,3,8
124,store-france-4,France,2024-09-01,2024-01-03,2024-03-04,4,9
124,store-france-4,France,2024-09-01,2024-01-03,2024-03-11,4,10
124,store-france-4,France,2024-09-01,2024-01-03,2024-03-18,7,11
124,store-france-4,France,2024-09-01,2024-01-03,2024-03-25,1,12
124,store-france-4,France,2024-09-01,2024-01-03,2024-04-01,9,13
124,store-france-4,France,2024-09-01,2024-01-03,2024-04-08,11,14
124,store-france-4,France,2024-09-01,2024-01-03,2024-04-15,9,15
124,store-france-4,France,2024-09-01,2024-01-03,2024-04-22,13,16
124,store-france-4,France,2024-09-01,2024-01-03,2024-04-29,4,17
124,store-france-4,France,2024-09-01,2024-01-03,2024-05-06,1,18
124,store-france-4,France,2024-09-01,2024-01-03,2024-05-13,9,19
124,store-france-4,France,2024-09-01,2024-01-03,2024-05-20,5,20
124,store-france-4,France,2024-09-01,2024-01-03,2024-05-27,7,21
124,store-france-4,France,2024-09-01,2024-01-03,2024-06-03,7,22
124,store-france-4,France,2024-09-01,2024-01-03,2024-06-10,8,23
124,store-france-4,France,2024-09-01,2024-01-03,2024-06-17,5,24
124,store-france-4,France,2024-09-01,2024-01-03,2024-06-24,3,25
124,store-france-4,France,2024-09-01,2024-01-03,2024-07-01,4,26
124,store-france-4,France,2024-09-01,2024-01-03,2024-07-08,7,27
124,store-france-4,France,2024-09-01,2024-01-03,2024-07-15,4,28
124,store-france-4,France,2024-09-01,2024-01-03,2024-07-22,4,29
124,store-france-4,France,2024-09-01,2024-01-03,2024-07-29,7,30
124,store-france-4,France,2024-09-01,2024-01-03,2024-08-05,4,31
124,store-france-4,France,2024-09-01,2024-01-03,2024-08-12,7,32
124,store-france-4,France,2024-09-01,2024-01-03,2024-08-19,9,33
124,store-france-4,France,2024-09-01,2024-01-03,2024-08-26,7,34
124,store-france-4,France,2024-09-01,2024-01-03,2024-09-02,8,35
124,store-france-4,France,2024-09-01,2024-01-03,2024-09-09,6,36
124,store-france-4,France,2024-09-01,2024-01-03,2024-09-16,5,37
124,store-france-4,France,2024-09-01,2024-01-03,2024-09-23,7,38
124,store-france-4,France,2024-09-01,2024-01-03,2024-09-30,9,39
124,store-france-4,France,2024-09-01,2024-01-03,2024-10-07,4,40
124,store-france-4,France,2024-09-01,2024-01-03,2024-10-14,5,41
124,store-france-4,France,2024-09-01,2024-01-03,2024-10-21,10,42
124,store-france-4,France,2024-09-01,2024-01-03,2024-10-28,10,43
124,store-france-4,France,2024-09-01,2024-01-03,2024-11-04,10,44
124,store-france-4,France,2024-09-01,2024-01-03,2024-11-11,10,45
124,store-france-4,France,2024-09-01,2024-01-03,2024-11-18,6,46
124,store-france-4,France,2024-09-01,2024-01-03,2024-11-25,12,47
124,store-france-4,France,2024-09-01,2024-01-03,2024-12-02,8,48
124,store-france-4,France,2024-09-01,2024-01-03,2024-12-09,7,49
124,store-france-4,France,2024-09-01,2024-01-03,2024-12-16,8,50
124,store-france-4,France,2024-09-01,2024-01-03,2024-12-23,10,51
124,store-france-4,France,2024-09-01,2024-01-03,2024-12-30,2,52
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-01-01,5,0
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-01-08,4,1
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-01-15,4,2
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-01-22,4,3
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-01-29,5,4
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-02-05,3,5
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-02-12,3,6
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-02-19,7,7
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-02-26,8,8
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-03-04,6,9
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-03-11,10,10
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-03-18,9,11
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-03-25,6,12
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-04-01,7,13
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-04-08,7,14
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-04-15,11,15
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-04-22,5,16
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-04-29,8,17
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-05-06,5,18
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-05-13,2,19
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-05-20,7,20
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-05-27,7,21
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-06-03,7,22
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-06-10,6,23
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-06-17,11,24
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-06-24,9,25
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-07-01,9,26
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-07-08,4,27
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-07-15,7,28
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-07-22,6,29
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-07-29,7,30
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-08-05,8,31
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-08-12,4,32
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-08-19,6,33
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-08-26,6,34
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-09-02,13,35
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-09-09,13,36
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-09-16,6,37
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-09-23,4,38
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-09-30,6,39
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-10-07,4,40
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-10-14,8,41
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-10-21,12,42
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-10-28,3,43
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-11-04,4,44
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-11-11,8,45
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-11-18,14,46
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-11-25,9,47
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-12-02,16,48
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-12-09,7,49
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-12-16,6,50
140,store-italy-5,Italy,2024-09-01,2024-01-01,2024-12-23,9,51
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-01-01,3,0
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-01-08,2,1
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-01-15,5,2
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-01-22,3,3
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-01-29,5,4
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-02-05,7,5
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-02-12,6,6
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-02-19,7,7
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-02-26,8,8
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-03-04,11,9
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-03-11,8,10
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-03-18,6,11
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-03-25,5,12
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-04-01,6,13
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-04-08,3,14
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-04-15,7,15
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-04-22,8,16
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-04-29,4,17
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-05-06,4,18
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-05-13,3,19
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-05-20,7,20
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-05-27,4,21
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-06-03,6,22
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-06-10,5,23
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-06-17,7,24
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-06-24,6,25
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-07-01,4,26
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-07-08,7,27
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-07-15,7,28
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-07-22,7,29
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-07-29,6,30
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-08-05,6,31
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-08-12,6,32
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-08-19,3,33
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-08-26,11,34
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-09-02,4,35
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-09-09,6,36
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-09-16,8,37
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-09-23,6,38
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-09-30,11,39
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-10-07,9,40
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-10-14,7,41
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-10-21,14,42
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-10-28,7,43
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-11-04,7,44
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-11-11,8,45
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-11-18,10,46
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-11-25,14,47
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-12-02,10,48
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-12-09,18,49
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-12-16,4,50
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-12-23,7,51
141,store-germany-1,Germany,2024-09-01,2024-01-03,2024-12-30,4,52
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-01-01,4,0
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-01-08,2,1
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-01-15,3,2
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-01-22,2,3
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-01-29,7,4
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-02-05,7,5
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-02-12,6,6
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-02-19,1,7
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-02-26,4,8
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-03-04,7,9
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-03-11,6,10
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-03-18,6,11
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-03-25,9,12
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-04-01,8,13
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-04-08,5,14
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-04-15,9,15
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-04-22,5,16
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-04-29,6,17
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-05-06,6,18
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-05-13,6,19
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-05-20,5,20
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-05-27,6,21
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-06-03,7,22
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-06-10,4,23
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-06-17,8,24
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-06-24,7,25
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-07-01,8,26
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-07-08,8,27
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-07-15,7,28
